ingredient_id,name_cn,inci_name,cas_no,synonyms,use_purpose_2023,efficacy_2023,literature_evidence,efficacy_relation,mechanism_legacy,mechanism_id_1,reference_1,mechanism_id_2,reference_2
3262,加拿大皂土,CANADIAN COLLOIDAL CLAY,,,磨砂剂;填充剂,,,,,,,,
3266,甲苯,TOLUENE,,,溶剂;抗氧化剂,,,,,,,,
3267,"甲苯-2,5-二胺","TOLUENE-2,5-DIAMINE",,,染发剂,,,,,,,,
3268,"甲苯-2,5-二胺硫酸盐","TOLUENE-2,5-DIAMINE SULFATE",,,染发剂,,,,,,,,
3269,"甲苯-3,4-二胺","TOLUENE-3,4-DIAMINE",,,0,,,,,,,,
3270,甲苯磺酸,TOLUENE SULFONIC ACID,,,增溶剂,,,,,,,,
3271,甲苯磺酰胺/环氧树脂,TOSYLAMIDE/EPOXY RESIN,,,成膜剂,,,,,,,,
3272,甲苯磺酰胺/甲醛树脂,TOSYLAMIDE/FORMALDEHYDE RESIN,,,成膜剂,,,,,,,,
3273,甲苄索氯铵,METHYLBENZETHONIUM CHLORIDE,,,表面活性剂;抗静电剂;除臭剂,,,,,,,,
3275,甲酚曲唑三硅氧烷,DROMETRIZOLE TRISILOXANE,,,防晒剂;光稳定剂,,防晒,防晒,C2,JL79,《化妆品原料》,,
3276,甲硅烷基化硅石,SILICA SILYLATE,,,填充剂;润肤剂;悬浮剂;抗结块剂,,,,,,,,
3277,甲硅烷基化聚二甲基硅氧烷,DIMETHICONE SILYLATE,,,润肤剂;消泡剂,,,,,,,,
3278,甲磺酰氧基苄基甲氧乙基氯苯甲酰胺,MESYLOXYBENZYL METHOXYETHYL CHLOROBENZAMIDE,,,脱毛剂,,,,,,,,
3279,甲磺酰氧基苄基异丁基苯磺酰胺,MESYLOXYBENZYL ISOBUTYLBENZENESULFONAMIDE,,,,,,,,,,,
3280,甲基巴豆酸香茅酯,CITRONELLYL METHYLCROTONATE,,,芳香剂;变性剂,,,,,,,,
3281,甲基苯丁醇,METHYL PHENYLBUTANOL,,,溶剂,,,,,,,,
3282,甲基苯乙烯/乙烯甲苯共聚物,METHYLSTYRENE/VINYLTOLUENE COPOLYMER,,,粘度调节剂,,,,,,,,
3283,甲基吡咯烷酮,METHYL PYRROLIDONE,,,溶剂,,,,,,,,
3284,甲基苄醇,METHYLBENZYL ALCOHOL,,,表面活性剂;芳香剂,,,,,,,,
3285,甲基丙二醇,METHYLPROPANEDIOL,,,溶剂;保湿剂;润肤剂,,,,,,,,
3286,甲基丙烯酸/丙烯酰胺甲基丙基磺酸钠共聚物,METHACRYLIC ACID/SODIUM ACRYLAMIDOMETHYL PROPANE SULFONATE COPOLYMER,,,增稠剂;发用定型剂,,,,,,,,
3287,甲基丙烯酸二甲氨基乙酯,DIMETHYLAMINOETHYL METHACRYLATE,,,0,,,,,,,,
3288,甲基丙烯酸二乙氨基乙酯/HEMA/甲基丙烯酸全氟己基乙酯交联聚合物,DIETHYLAMINOETHYL METHACRYLATE/HEMA/PERFLUOROHEXYLETHYL METHACRYLATE CROSSPOLYMER,,,粘合剂;粘度调节剂,,,,,,,,
3289,甲基丙烯酸环己酯/甲基丙烯酸乙基己酯共聚物,CYCLOHEXYL METHACRYLATE/ETHYLHEXYL METHACRYLATE COPOLYMER,,,成膜剂,,,,,,,,
3290,甲基丙烯酸甲酯/PEG/PPG-4/3 甲基丙烯酸酯交联聚合物,METHYL METHACRYLATE/PEG/PPG-4/3 METHACRYLATE CROSSPOLYMER,,,成膜剂,,,,,,,,
3291,甲基丙烯酸甲酯/丙烯腈共聚物,METHYL METHACRYLATE/ACRYLONITRILE COPOLYMER,,,成膜剂,,,,,,,,
3292,甲基丙烯酸甲酯/乙二醇双甲基丙烯酸酯交联聚合物,METHYL METHACRYLATE/GLYCOL DIMETHACRYLATE CROSSPOLYMER,,,成膜剂,,,,,,,,
3293,甲基丙烯酸甲酯交联聚合物,METHYL METHACRYLATE CROSSPOLYMER,,,成膜剂;增稠剂;填充剂;助滑剂,,,,,,,,
3294,甲基丙烯酸烯丙酯类交联聚合物,ALLYL METHACRYLATES CROSSPOLYMER,,,乳化稳定剂,,,,,,,,
3295,甲基丙烯酸乙酯,ETHYL METHACRYLATE,,,增稠剂;粘度调节剂,,,,,,,,
3296,甲基丙烯酸异丁酯/双-羟丙基聚二甲基硅氧烷丙烯酸酯共聚物,ISOBUTYLMETHACRYLATE/BIS-HYDROXYPROPYL DIMETHICONE ACRYLATE COPOLYMER,,,成膜剂,,,,,,,,
3297,甲基丙烯酰基乙基甜菜碱/丙烯酸（酯）类共聚物,METHACRYLOYL ETHYL BETAINE/ACRYLATES COPOLYMER,,,发用定型剂;成膜剂;抗静电剂,,,,,,,,
3298,甲基二溴戊二腈,METHYLDIBROMO GLUTARONITRILE,,,0,,,,,,,,
3299,甲基二异丙基丙酰胺,METHYL DIISOPROPYL PROPIONAMIDE,,,芳香剂;清凉剂,,爽身,爽身,V2,JL120,"[1]刘锐锋.清凉香料应用研究进展[J].特种经济动植物,2020,23(08):26-28. https://kns.cnki.net/kcms2/article/abstract?v=e9e-pYHXmfem6OwJJXF361oB8Rlu-rKCajQARzgNYJKu_XtAdClfEZSw85rD-GYrdhUjNm89G-5DfsaXsHo9vR2IA8xuhyM5bqkwzGLc_YE6jrluXw_hpG3yAitTN7jB8OOjre9-BGL76EHt6lD4lcjhkZ3WvV8yi4rHUr6vvVXN0HZsnRtN-IY21rCUZO9G&uniplatform=NZKPT&language=CHS [2]https://zhuanlan.zhihu.com/p/670908029",,
3300,甲基硅烷醇/硅酸酯交联聚合物,METHYLSILANOL/SILICATE CROSSPOLYMER,,,填充剂;增稠剂,,,,,,,,
3301,甲基硅烷醇弹性蛋白酯,METHYLSILANOL ELASTINATE,,,抗静电剂,,,,,,,,
3302,甲基硅烷醇甘露糖醛酸酯,METHYLSILANOL MANNURONATE,,,润肤剂;保湿剂;抗静电剂,,,,,,,,
3303,甲基硅烷醇羟脯氨酸酯,METHYLSILANOL HYDROXYPROLINE,,,抗静电剂,,,,,,,,
3304,甲基硅烷醇羟脯氨酸酯天冬氨酸酯,METHYLSILANOL HYDROXYPROLINE ASPARTATE,,,抗静电剂,,,,,,,,
3305,甲基硅烷醇三-PEG-8 甘油基椰油酸酯,METHYLSILANOL TRI-PEG-8 GLYCERYL COCOATE,,,乳化剂,,,,,,,,
3306,甲基硅烷醇羧甲基茶碱藻酸盐,METHYLSILANOL CARBOXYMETHYL THEOPHYLLINE ALGINATE,,,0,,,,,,,,
3307,甲基硅烷醇乙酰酪氨酸酯,METHYLSILANOL ACETYLTYROSINE,,,抗静电剂,,,,,,,,
3308,甲基环糊精,METHYL CYCLODEXTRIN,,,螯合剂,,,,,,,,
3309,甲基聚硅氧烷乳液,METHYLPOLYSILOXANE EMULSION,,,发用调理剂,,,,,,,,
3310,甲基聚三甲基硅氧烷,METHYL TRIMETHICONE,,,溶剂;润肤剂;成膜剂;发用调理剂,,,,,,,,
3311,甲基氯异噻唑啉酮,METHYLCHLOROISOTHIAZOLINONE,,,防腐剂,,,,,,,,
3312,甲基牛磺酸钠,SODIUM METHYLTAURATE,,,增稠剂;润肤剂;乳化剂,,,,,,,,
3313,甲基葡糖胺,METHYLGLUCAMINE,,,pH调节剂;发用调理剂,,,,,,,,
3314,甲基葡糖倍半异硬脂酸酯,METHYL GLUCOSE SESQUIISOSTEARATE,,,乳化剂;润肤剂,,,,,,,,
3315,甲基葡糖倍半硬脂酸酯,METHYL GLUCOSE SESQUISTEARATE,,,润肤剂;乳化剂,,,,,,,,
3316,甲基葡糖倍半油酸酯,METHYL GLUCOSE SESQUIOLEATE,,,乳化剂;润肤剂,,,,,,,,
3317,甲基葡糖醇聚醚-10,METHYL GLUCETH-10,,,保湿剂;乳化剂,,,,,,,,
3318,甲基葡糖醇聚醚-20,METHYL GLUCETH-20,,,保湿剂;润肤剂,,,,,,,,
3319,甲基葡糖醇聚醚-20 苯甲酸酯,METHYL GLUCETH-20 BENZOATE,,,润肤剂,,,,,,,,
3320,甲基葡糖二油酸酯,METHYL GLUCOSE DIOLEATE,,,润肤剂;乳化剂,,,,,,,,
3321,甲基七叶亭乙酸酯钠,SODIUM METHYLESCULETIN ACETATE,,,0,,,,,,,,
3322,甲基羟乙基纤维素,METHYL HYDROXYETHYLCELLULOSE,,,增稠剂;光稳定剂,,,,,,,,
3323,甲基全氟异丁基醚,METHYL PERFLUOROISOBUTYL ETHER,,,溶剂;粘度调节剂,,,,,,,,
3324,甲基肉豆蔻酰基牛磺酸钠,SODIUM METHYL MYRISTOYL TAURATE,,,表面活性剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3326,甲基纤维素,METHYLCELLULOSE,,,增稠剂;粘合剂;乳化剂;填充剂;粘度调节剂;光稳定剂,,,,,,,,
3327,甲基椰油基牛磺酸镁,MAGNESIUM METHYL COCOYL TAURATE,,,表面活性剂,,,,,,,,
3328,甲基椰油酰基牛磺酸钾,POTASSIUM METHYL COCOYL TAURATE,,,表面活性剂,,,,,,,,
3329,甲基椰油酰基牛磺酸钠,SODIUM METHYL COCOYL TAURATE,,,表面活性剂;清洁剂;增稠剂;起泡剂;起泡剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3330,甲基异丁基（甲）酮,MIBK,,,溶剂,,,,,,,,
3331,甲基异噻唑啉酮,METHYLISOTHIAZOLINONE,,,防腐剂,,,,,,,,
3332,甲基硬脂酰基牛磺酸钠,SODIUM METHYL STEAROYL TAURATE,,,表面活性剂;乳化剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3333,甲基油酰基牛磺酸钠,SODIUM METHYL OLEOYL TAURATE,,,表面活性剂;清洁剂;抗静电剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3334,甲基月桂酰基牛磺酸钠,SODIUM METHYL LAUROYL TAURATE,,,表面活性剂;清洁剂;乳化剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3335,甲基棕榈酰基牛磺酸钠,SODIUM METHYL PALMITOYL TAURATE,,,表面活性剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3336,甲萘醌,MENADIONE,,,发用调理剂,,,,,,,,
3337,甲醛,FORMALDEHYDE,,,防腐剂,,,,,,,,
3338,甲酸,FORMIC ACID,,,防腐剂,,,,,,,,
3339,甲酸钠,SODIUM FORMATE,,,防腐剂;pH调节剂,,,,,,,,
3340,甲瓦龙酸内酯,MEVALONOLACTONE,,,保湿剂,,,,,,,,
3341,甲氧丙基葡糖酰胺,METHOXYPROPYLGLUCONAMIDE,,,保湿剂,,,,,,,,
3342,甲氧基 PEG -7,METHOXY PEG-7,,,溶剂;保湿剂,,,,,,,,
3343,甲氧基 PEG/PPG-25/4 聚二甲基硅氧烷,METHOXY PEG/PPG-25/4 DIMETHICONE,,,乳化剂,,,,,,,,
3344,甲氧基 PEG-/PPG-7/3 氨丙基聚二甲基硅氧烷,METHOXY PEG/PPG-7/3 AMINOPROPYL DIMETHICONE,,,发用调理剂,,,,,,,,
3345,甲氧基 PEG-114/聚 ε-己内酯,METHOXY PEG-114/POLYEPSILON CAPROLACTONE,,,乳化剂;乳化稳定剂;分散剂;发用调理剂,,,,,,,,
3346,甲氧基 PEG-12 视黄酰胺,METHOXY PEG-12 RETINAMIDE,,,润肤剂,,,,,,,,
3347,甲氧基 PEG-22/十二烷基甘醇共聚物,METHOXY PEG-22/DODECYL GLYCOL COPOLYMER,,,乳化剂,,,,,,,,
3348,甲氧基氨端聚二甲基硅氧烷/倍半硅氧烷共聚物,METHOXY AMODIMETHICONE/SILSESQUIOXANE COPOLYMER,,,助滑剂;成膜剂;发用调理剂,,,,,,,,
3349,甲氧基甲基丁醇,METHOXYMETHYLBUTANOL,,,溶剂,,,,,,,,
3351,甲氧基肉桂酰胺丙基羟基磺基甜菜碱,METHOXYCINNAMIDOPROPYL HYDROXYSULTAINE,,,润肤剂;发用调理剂,,,,,,,,
3353,甲氧基异丙醇,METHOXYISOPROPANOL,,,溶剂,,,,,,,,
3354,甲乙酮,MEK,,,溶剂,,,,,,,,
3356,钾明矾,POTASSIUM ALUM,,,收敛剂;除臭剂;抑汗剂,,,,,,,,
3357,钾皂基,SEKKEN SOJI-K,,,表面活性剂;清洁剂,,,,,,,,
3361,假丝酵母/柬埔寨藤黄（GARCINIA CAMBOGIA）发酵产物,CANDIDA/GARCINIA CAMBOGIA FERMENT,,,,,,,,,,,
3370,间苯二酚,RESORCINOL,,,染发剂;抗氧化剂,,,,,,,,
3371,间苯三酚三甲基醚,PHLOROGLUCINOL TRIMETHYL ETHER,,,0,,,,,,,,
3374,碱式棓酸铋,BISMUTH SUBGALLATE,,,,,,,,,,,
3375,碱式碳酸镁,MAGNESIUM CARBONATE HYDROXIDE,,,填充剂;pH调节剂;粘合剂,,,,,,,,
3376,碱式硝酸铋,BISMUTH SUBNITRATE,,,珠光剂,,,,,,,,
3377,碱性橙 31,BASIC ORANGE 31,,,染发剂,,,,,,,,
3378,碱性红 51,BASIC RED 51,,,染发剂,,,,,,,,
3379,碱性红 76,BASIC RED 76,,,染发剂,,,,,,,,
3380,碱性黄 87,BASIC YELLOW 87,,,染发剂,,,,,,,,
3385,姜（ZINGIBER OFFICINALE）根粉,ZINGIBER OFFICINALE (GINGER) ROOT POWDER,,,发用调理剂;磨砂剂,,,,,,,,
3391,姜花（HEDYCHIUM CORONARIUM）油,HEDYCHIUM CORONARIUM OIL,,,芳香剂,,,,,,,,
3404,交联羧甲基纤维素,CROSCARMELLOSE,,,增稠剂;粘合剂,,,,,,,,
3407,胶黄芪（ASTRAGALUS GUMMIFER）胶,ASTRAGALUS GUMMIFER GUM,,,增稠剂;粘合剂,,,,,,,,
3409,胶乳,RUBBER LATEX,,,成膜剂,,,,,,,,
3411,胶态铂,COLLOIDAL PLATINUM,,,抗氧化剂;除臭剂,,,,,,,,
3412,胶态硫,COLLOIDAL SULFUR,,,润肤剂,,,,,,,,
3413,胶态燕麦粉,COLLOIDAL OATMEAL,,,保湿剂;磨砂剂;填充剂;润肤剂;增稠剂,,,,,,,,
3414,胶态银,COLLOIDAL SILVER,,,抗氧化剂;氧化剂,,,,,,,,
3418,焦磷酸二氢二钠,DISODIUM PYROPHOSPHATE,,,pH调节剂;螯合剂,,,,,,,,
3419,焦磷酸钙,CALCIUM PYROPHOSPHATE,,,磨砂剂,,,,,,,,
3420,焦磷酸四钾,TETRAPOTASSIUM PYROPHOSPHATE,,,pH调节剂;螯合剂,,,,,,,,
3421,焦磷酸四钠,TETRASODIUM PYROPHOSPHATE,,,螯合剂;pH调节剂;过氧化氢稳定剂,,,,,,,,
3422,焦糖色,CARAMEL,,,着色剂,,,,,,,,
3423,焦亚硫酸钾,POTASSIUM METABISULFITE,,,烫发剂;防腐剂,,,,,,,,
3424,焦亚硫酸钠,SODIUM METABISULFITE,,,防腐剂;抗氧化剂;还原剂,,,,,,,,
3425,鲛肝醇,CHIMYL ALCOHOL,,,乳化稳定剂;润肤剂,,,,,,,,
3426,角叉菜钙,CALCIUM CARRAGEENAN,,,增稠剂,,,,,,,,
3427,角叉菜胶钠,SODIUM CARRAGEENAN,,,增稠剂;成膜剂;抗静电剂;粘合剂,,,,,,,,
3445,酵母菌/电气石发酵产物,SACCHAROMYCES/TOURMALINE FERMENT,,,,,,,,,,,
3469,节盲环毛蚓（PHERETIMA PECTINIFERA）提取物,PHERETIMA PECTINIFERA EXTRACT,,,,,,,,,,,
3470,结冷胶,GELLAN GUM,,,增稠剂;乳化稳定剂;成膜剂,,,,,,,,
3471,芥酸酰胺丙基羟基磺基甜菜碱,ERUCAMIDOPROPYL HYDROXYSULTAINE,,,表面活性剂;抗静电剂;发用调理剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3472,金,GOLD,,,着色剂;填充剂,,,,,,,,
3478,金刚粉,DIAMOND POWDER,,,磨砂剂;填充剂,,,,,,,,
3479,金刚烷基二羟基苯甲酰胺,ADAMANTANYL DIHYDROXYBENZAMIDE,,,抗氧化剂;皮肤保护剂,,,,,,,,
3480,金刚烷基甲酰胺基三氟甲基苯甲腈,ADAMANTANYLCARBOXAMIDO TRIFLUOROMETHYLBENZONITRILE,,,抗氧化剂,,,,,,,,
3481,金合欢醇,FARNESOL,,,芳香剂;发用调理剂;溶剂;除臭剂;润肤剂,,,,,,,,
3482,金合欢醇乙酸酯,FARNESYL ACETATE,,,芳香剂;润肤剂;乳化剂,,,,,,,,
3487,金礞石,,,,,,,,,,,,
3491,金钱松（PSEUDOLARIX KAMEPFERI）根皮提取物,PSEUDOLARIX KAMEPFERI ROOT BARK EXTRACT,,,0,,,,,,,,
3507,锦纶-11,NYLON-11,,,填充剂,,,,,,,,
3508,锦纶-12,NYLON-12,,,填充剂;助滑剂;增稠剂,,,,,,,,
3509,锦纶-6,NYLON-6,,,填充剂;助滑剂;增稠剂;着色剂,,,,,,,,
3510,锦纶-6/12,NYLON-6/12,,,填充剂;吸附剂,,,,,,,,
3511,锦纶-611/聚二甲基硅氧烷共聚物,NYLON-611/DIMETHICONE COPOLYMER,,,增稠剂;填充剂;发用调理剂,,,,,,,,
3512,锦纶-66,NYLON-66,,,填充剂;分散剂;成膜剂,,,,,,,,
3518,精氨酸盐酸盐,ARGININE HCL,,,保湿剂,,,,,,,,
3519,精氨酸 PCA,ARGININE PCA,,,保湿剂,,,,,,,,
3522,精氨酸谷氨酸盐,ARGININE GLUTAMATE,,,清洁剂;润肤剂;发用调理剂,,清洁,清洁,T3,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3523,精氨酸天冬氨酸盐,ARGININE ASPARTATE,,,发用调理剂,,,,,,,,
3524,鲸蜡醇,CETYL ALCOHOL,,,表面活性剂;乳化稳定剂;增稠剂;乳化剂;润肤剂;发用调理剂,,,,,,,,
3525,鲸蜡醇巴巴苏油酸酯,CETYL BABASSUATE,,,润肤剂,,,,,,,,
3526,鲸蜡醇蓖麻醇酸酯,CETYL RICINOLEATE,,,保湿剂;润肤剂;发用调理剂;乳化剂,,,,,,,,
3527,鲸蜡醇二甲基辛酸酯,CETYL DIMETHYLOCTANOATE,,,润肤剂,,,,,,,,
3528,鲸蜡醇聚醚-1,CETETH-1,,,表面活性剂;乳化剂,,,,,,,,
3529,鲸蜡醇聚醚-10,CETETH-10,,,表面活性剂;乳化剂;增溶剂;分散剂;悬浮剂,,,,,,,,
3530,鲸蜡醇聚醚-10 磷酸酯,CETETH-10 PHOSPHATE,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
3531,鲸蜡醇聚醚-12,CETETH-12,,,乳化剂,,,,,,,,
3532,鲸蜡醇聚醚-13,CETETH-13,,,乳化剂;发用调理剂,,,,,,,,
3533,鲸蜡醇聚醚-14,CETETH-14,,,表面活性剂;乳化剂,,,,,,,,
3534,鲸蜡醇聚醚-15,CETETH-15,,,表面活性剂;乳化剂;起泡剂,,,,,,,,
3535,鲸蜡醇聚醚-150,CETETH-150,,,表面活性剂;乳化剂;乳化稳定剂;清洁剂,,,,,,,,
3536,鲸蜡醇聚醚-16,CETETH-16,,,乳化剂,,,,,,,,
3537,鲸蜡醇聚醚-2,CETETH-2,,,乳化剂,,,,,,,,
3538,鲸蜡醇聚醚-20,CETETH-20,,,表面活性剂;乳化剂;清洁剂;增溶剂,,,,,,,,
3539,鲸蜡醇聚醚-20 磷酸酯,CETETH-20 PHOSPHATE,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
3540,鲸蜡醇聚醚-21,CETETH-21,,,乳化剂,,,,,,,,
3541,鲸蜡醇聚醚-23,CETETH-23,,,增溶剂;清洁剂,,,,,,,,
3542,鲸蜡醇聚醚-24,CETETH-24,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
3543,鲸蜡醇聚醚-25,CETETH-25,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
3544,鲸蜡醇聚醚-3,CETETH-3,,,乳化剂,,,,,,,,
3545,鲸蜡醇聚醚-30,CETETH-30,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
3546,鲸蜡醇聚醚-4,CETETH-4,,,表面活性剂;乳化剂;增溶剂,,,,,,,,
3547,鲸蜡醇聚醚-40,CETETH-40,,,乳化剂;增溶剂;清洁剂,,,,,,,,
3548,鲸蜡醇聚醚-45,CETETH-45,,,乳化剂;清洁剂,,,,,,,,
3549,鲸蜡醇聚醚-5,CETETH-5,,,0,,,,,,,,
3550,鲸蜡醇聚醚-6,CETETH-6,,,表面活性剂;乳化剂,,,,,,,,
3551,鲸蜡醇聚醚-7,CETETH-7,,,乳化剂,,,,,,,,
3552,鲸蜡醇聚醚-8 磷酸酯,CETETH-8 PHOSPHATE,,,清洁剂,,,,,,,,
3553,鲸蜡醇磷酸酯,CETYL PHOSPHATE,,,乳化剂,,,,,,,,
3554,鲸蜡醇磷酸酯钾,POTASSIUM CETYL PHOSPHATE,,,表面活性剂;乳化剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3555,鲸蜡醇硫酸酯钠,SODIUM CETYL SULFATE,,,乳化剂;清洁剂;分散剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3556,鲸蜡醇肉豆蔻酸酯,CETYL MYRISTATE,,,润肤剂;乳化剂,,,,,,,,
3557,鲸蜡醇乳酸酯,CETYL LACTATE,,,润肤剂;保湿剂;发用调理剂;乳化剂,,,,,,,,
3558,鲸蜡醇辛酸酯,CETYL CAPRYLATE,,,润肤剂,,,,,,,,
3559,鲸蜡醇乙基己酸酯,CETYL ETHYLHEXANOATE,,,润肤剂;保湿剂;发用调理剂;增稠剂,,卸妆,卸妆,U2,JL117,"[1]陈晓宇,李国伟,金旻.浅谈卸妆产品的研究进展[J].日用化学品科学,2023,46(03):48-52.https://kns.cnki.net/kcms2/article/abstract?v=Eo9-C_M6tLky3ZRBPQDR27XEkQC9Y4lcDeiEEchkw3cfYuebfG_ZkGhXHBytAZg1ZtsrvBj3OCN3bMv9JClwhpDmXm61ZjzbfN2O0ozOyZZVWLy8VzpkA6RQJq8ZZKkGSUGb6IiujB8pJzr3hnhpYg==&uniplatform=NZKPT&language=CHS",,
3560,鲸蜡醇乙酸酯,CETYL ACETATE,,,润肤剂;乳化剂;增稠剂;乳化稳定剂,,,,,,,,
3561,鲸蜡醇异壬酸酯,CETYL ISONONANOATE,,,润肤剂,,,,,,,,
3562,鲸蜡醇硬脂酸酯,CETYL STEARATE,,,乳化剂;乳化稳定剂;润肤剂,,,,,,,,
3563,鲸蜡醇油酸酯,CETYL OLEATE,,,润肤剂,,,,,,,,
3564,鲸蜡醇月桂酸酯,CETYL LAURATE,,,润肤剂,,,,,,,,
3565,鲸蜡醇棕榈酸酯,CETYL PALMITATE,,,润肤剂;发用调理剂;增稠剂,,保湿,保湿,B1,JL1,《现代化妆品科学与技术（上册）》,,
3566,鲸蜡基 PEG/PPG-10/1 聚二甲基硅氧烷,CETYL PEG/PPG-10/1 DIMETHICONE,,,表面活性剂;乳化剂;润肤剂;分散剂,,,,,,,,
3567,鲸蜡基 PEG/PPG-15/15 丁基醚聚二甲基硅氧烷,CETYL PEG/PPG-15/15 BUTYL ETHER DIMETHICONE,,,乳化剂,,,,,,,,
3568,鲸蜡基-PG 羟乙基癸酰胺,CETYL-PG HYDROXYETHYL DECANAMIDE,,,0,,,,,,,,
3569,鲸蜡基-PG 羟乙基棕榈酰胺,CETYL-PG HYDROXYETHYL PALMITAMIDE,,,保湿剂;发用调理剂;润肤剂,,,,,,,,
3570,鲸蜡基苯基醚二磺酸二钠,DISODIUM CETYL PHENYL ETHER DISULFONATE,,,表面活性剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3571,鲸蜡基二甲基丁基醚,CETYL DIMETHYLBUTYL ETHER,,,0,,,,,,,,
3572,鲸蜡基甘醇,CETYL GLYCOL,,,润肤剂;发用调理剂,,,,,,,,
3573,鲸蜡基甘油基醚,CETYL GLYCERYL ETHER,,,润肤剂,,,,,,,,
3574,鲸蜡基聚二甲基硅氧烷,CETYL DIMETHICONE,,,润肤剂;消泡剂,,,,,,,,
3575,鲸蜡基羟乙基纤维素,CETYL HYDROXYETHYLCELLULOSE,,,增稠剂;乳化稳定剂;成膜剂;发用调理剂,,,,,,,,
3576,鲸蜡基三乙基铵聚二甲基硅氧烷 PEG-8 琥珀酸酯,CETYL TRIETHYLMONIUM DIMETHICONE PEG-8 SUCCINATE,,,发用调理剂,,,,,,,,
3577,鲸蜡基甜菜碱,CETYL BETAINE,,,清洁剂;发用调理剂;抗静电剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3578,鲸蜡硬脂醇,CETEARYL ALCOHOL,,,表面活性剂;乳化剂;增稠剂;乳化稳定剂;润肤剂;发用调理剂,,,,,,,,
3579,鲸蜡硬脂醇橄榄油酸酯,CETEARYL OLIVATE,,,乳化剂;润肤剂;发用调理剂,,,,,,,,
3580,鲸蜡硬脂醇磺基琥珀酸酯二钠,DISODIUM CETEARYL SULFOSUCCINATE,,,乳化剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
3581,鲸蜡硬脂醇聚醚-10,CETEARETH-10,,,乳化剂;乳化稳定剂,,,,,,,,
3582,鲸蜡硬脂醇聚醚-100,CETEARETH-100,,,表面活性剂;清洁剂,,,,,,,,
3583,鲸蜡硬脂醇聚醚-11,CETEARETH-11,,,乳化剂,,,,,,,,
3584,鲸蜡硬脂醇聚醚-12,CETEARETH-12,,,表面活性剂;乳化剂,,,,,,,,
3585,鲸蜡硬脂醇聚醚-13,CETEARETH-13,,,乳化剂,,,,,,,,
3586,鲸蜡硬脂醇聚醚-14,CETEARETH-14,,,表面活性剂;乳化剂,,,,,,,,
3587,鲸蜡硬脂醇聚醚-15,CETEARETH-15,,,乳化剂,,,,,,,,
3588,鲸蜡硬脂醇聚醚-16,CETEARETH-16,,,乳化剂,,,,,,,,
3589,鲸蜡硬脂醇聚醚-17,CETEARETH-17,,,表面活性剂;乳化剂,,,,,,,,
3590,鲸蜡硬脂醇聚醚-18,CETEARETH-18,,,乳化剂,,,,,,,,
3591,鲸蜡硬脂醇聚醚-2,CETEARETH-2,,,乳化剂,,,,,,,,
3592,鲸蜡硬脂醇聚醚-2 磷酸酯,CETEARETH-2 PHOSPHATE,,,乳化剂;清洁剂,,,,,,,,
3593,鲸蜡硬脂醇聚醚-20,CETEARETH-20,,,表面活性剂;乳化剂;增溶剂;清洁剂,,,,,,,,
3594,鲸蜡硬脂醇聚醚-20 硬脂酸酯,CETEARETH-20 STEARATE,,,乳化剂,,,,,,,,
3595,鲸蜡硬脂醇聚醚-21,CETEARETH-21,,,乳化剂;发用调理剂,,,,,,,,
3596,鲸蜡硬脂醇聚醚-22,CETEARETH-22,,,乳化剂;增稠剂,,,,,,,,
